pmid,geneId,diseaseId,label
25559776,5727,D001478,1
25568306,7512,D016649,1
25574826,9361,C536434,1
25577287,6786,C566108,1
25579632,5265,D004646,1
25579632,5265,D008103,1
25579632,5265,D029424,1
25581430,2120,D013921,1
25581430,2120,D019337,1
25584925,11097,D029424,1
25584925,1740,D029424,1
25592817,2592,D005693,1
25595224,7276,D000686,1
25614870,2592,D005693,1
25619829,11200,D001943,1
25620204,64135,C537343,1
2562831,338,D003924,1
2562831,3643,D003924,1
25629170,10481,D011471,1
2563132,1392,D002637,1
2563633,5053,D010661,1
25642632,283234,D007918,1
25642632,55509,D007918,1
2566545,3643,D003924,1
25665855,3557,D007249,1
25665855,3557,D007859,1
25666834,506,D058186,1
25666834,506,D065626,1
25669657,4054,C537098,1
25669657,4054,D000567,1
2567260,3630,D003922,1
25676728,1308,C565155,1
25678388,80339,D005234,1
25681086,3081,D000474,1
25681614,2548,D006009,1
25688741,1111,D001943,1
2568958,3643,D003924,1
25690727,3141,D028922,1
2569310,335,D003324,1
25703257,3145,D017118,1
25703676,1543,D055370,1
25703676,1544,D055370,1
25705178,3784,D029593,1
25705178,3784,D029597,1
2570594,720,D006111,1
25706626,4016,D017889,1
25706626,773,D017889,1
2572141,3251,D007926,1
25730765,4297,D054198,1
25731711,1513,D058631,1
2573360,1378,D008180,1
25739440,5149,D003117,1
25751625,26040,D001943,1
25751625,27246,D001943,1
25751625,5174,D001943,1
25751625,9156,D001943,1
2577113,7124,D003922,1
25774636,50807,D014397,1
25774637,1056,D050500,1
25774637,1057,D050500,1
25788519,79158,D009081,1
25805502,6272,D002318,1
25807283,10347,D000544,1
25807530,79731,D007888,1
25820810,8200,C537093,1
25822087,4763,D015470,1
25822087,81848,D015470,1
25824743,1496,D001943,1
25848748,5073,D054990,1
25848748,51750,D054990,1
25848751,3417,D005910,1
25870942,3145,D017118,1
25874029,3077,D006432,1
25888808,541471,D008175,1
25894502,1314,D001168,1
25894502,1314,D001327,1
25894502,1314,D017563,1
25908785,367,D011471,1
2591024,4953,D012878,1
25915596,5965,D001943,1
25915598,526,C536725,1
25915632,55759,D002311,1
25915632,55759,D009203,1
25918132,1015,D059366,1
25918132,55714,D059366,1
25918132,8924,D059366,1
25936995,2720,D016537,1
25938944,4913,D011125,1
25956709,4609,D015470,1
25958000,1277,C536042,1
25961927,3845,D010190,1
25961927,4609,D010190,1
25961942,5139,C537095,1
25961944,22999,D001321,1
25961944,57680,D001321,1
25961944,8216,D001321,1
25961944,9820,D001321,1
26000320,3082,D003929,1
26000320,3082,D010146,1
26005866,4610,D011471,1
26005866,7157,D011471,1
26005868,84879,D008831,1
26008905,6392,C565375,1
26053152,1584,C535978,1
26055553,1234,D009393,1
26055553,1234,D058186,1
26077125,4524,D064420,1
26077125,7298,D064420,1
26091405,2324,D008209,1
26098115,221692,D003324,1
26098115,221692,D009203,1
26114229,55357,D013313,1
26119818,117581,C535557,1
26119818,117581,C537908,1
26121086,10413,D009447,1
26121086,26038,D009447,1
26121086,3265,D009447,1
26121086,3845,D009447,1
26121086,5784,D009447,1
26121086,81704,D009447,1
26132489,1548,D008175,1
26148990,3783,C536764,1
26149463,189,C536414,1
2615649,5053,D010661,1
26168012,91137,D002607,1
26168012,91137,D009896,1
26168014,326,D012878,1
26168014,3872,D012878,1
26186301,3952,D006963,1
26186301,3952,D009765,1
26198474,3783,C536764,1
26199316,538,D007706,1
26214522,4204,D015518,1
26214522,5770,D015518,1
26214589,1959,D012512,1
26214589,2130,D012512,1
26214589,2313,D012512,1
26214592,3131,D054198,1
26214592,5079,D054198,1
26214592,6929,D054198,1
26214592,7441,D054198,1
26224785,4547,D000012,1
26224795,23476,D006976,1
26224795,406987,D006976,1
26229107,10542,D001943,1
26229107,2033,D001943,1
26229107,4193,D001943,1
26229107,7157,D001943,1
26230185,283238,D058186,1
26235987,9096,C537373,1
26239085,596,D008228,1
26243812,7124,D055370,1
26253517,429,D055752,1
26286922,83959,C536439,1
26301497,29995,D008944,1
26301497,29995,D008945,1
26303333,284111,D005234,1
26342080,1716,C580039,1
26342080,25939,C580039,1
26343386,4794,D008545,1
26358501,7490,D016649,1
26372664,3569,D002294,1
26372664,3569,D008175,1
26383258,4842,D010300,1
26397223,2767,C536494,1
26397223,2776,C536494,1
26401016,10395,D013274,1
26401016,598,D013274,1
26415720,8320,D001008,1
26428751,55325,C564185,1
26441656,2033,D009765,1
26443449,2100,D011471,1
26443449,8495,D011471,1
26457648,4763,D054429,1
26457648,5880,D054429,1
26502337,5922,D008545,1
26506619,11200,D008228,1
26507003,5460,D006330,1
26523776,4613,D009447,1
26523776,546,D009447,1
26523776,7015,D009447,1
26551668,5978,D009396,1
26551672,3784,D003924,1
26551672,4544,D003924,1
26555167,9895,D019150,1
26555296,11274,D007890,1
26573230,928,D005909,1
26618343,3417,D005910,1
26642243,7128,D056660,1
2714791,2158,D002836,1
2721176,1378,D008180,1
2745420,1277,C536045,1
2773936,5354,D020371,1
2777199,3630,D009765,1
2777199,3630,D011085,1
2783588,100,C531816,1
2786201,7450,D056728,1
2789210,3119,D001172,1
2793865,4942,D015799,1
2826064,154,D007008,1
2831920,5443,D002312,1
2834824,3643,D056731,1
2844640,5443,D000182,1
2844640,5443,D002292,1
2881967,1378,D008180,1
2890022,3119,D001172,1
2892488,5972,D006973,1
2892607,3630,D003924,1
2892779,344,D006952,1
2894075,3119,D010392,1
2897845,341,D006952,1
2899037,3643,D003924,1
2904569,338,D009765,1
2906902,3643,D003924,1
2907291,3630,D003922,1
2907293,3643,D003924,1
2908729,3630,D003924,1
2910902,3251,D007926,1
2948068,4878,D058186,1
2948424,5617,D006966,1
2951327,4878,D007022,1
2958190,1378,D008180,1
2969953,1644,D001523,1
2969953,1644,D010300,1
2983143,5443,D013036,1
2986612,3119,D003922,1
2991050,3630,D006946,1
2992854,5443,D006973,1
3001556,5443,D006973,1
3015452,3827,D058186,1
3017653,3630,D003924,1
3024002,338,D009203,1
3029074,4860,C562587,1
3078272,183,D007022,1
3111251,7450,D020767,1
3117747,3265,D012552,1
3133153,3106,D064420,1
3158602,183,D006973,1
3160244,213,D005921,1
3170557,1277,D010013,1
3182793,100,C531816,1
3185662,3481,D007003,1
3210824,348,D003924,1
3217937,3106,D001249,1
3260007,1589,C535979,1
3261545,7432,D013610,1
3285537,1401,D007239,1
3452804,335,D003924,1
3470784,3630,C562776,1
3524928,183,D000740,1
3524928,5972,D000740,1
3536153,5972,D007022,1
3561887,885,D006948,1
3664511,2064,D001943,1
3748325,4922,D006948,1
3762968,7086,D014899,1
3770314,348,D003924,1
3776530,5617,D015175,1
3874814,2638,D001172,1
3876264,353,D052878,1
3915608,5972,D007511,1
3936351,335,D003924,1
3951883,3827,D010146,1
3955657,3949,D006938,1
4001434,5617,D006966,1
4001434,5617,D007172,1
4040614,885,D002375,1
4089794,462,D017114,1
416961,7200,D014202,1
416961,7200,D053608,1
45830,5972,D006973,1
464098,183,D011507,1
464098,5972,D011507,1
4698763,590,D001049,1
4728291,2539,D005955,1
5021954,590,D010243,1
513486,3827,D058186,1
602954,2539,D058186,1
6089027,5443,D006973,1
6128593,3630,D050197,1
6132132,3145,D017118,1
6155027,5265,D011565,1
6156352,5972,D007674,1
6192689,5473,D006973,1
62162,5972,D006973,1
6218830,26,D006332,1
6218830,26,D006973,1
6258829,5265,D006528,1
6313757,1278,D010013,1
6319491,3558,D001932,1
6321085,3630,D003924,1
6338847,5972,D053099,1
6358456,5972,D009401,1
6363172,3630,D003922,1
6367368,551,D006973,1
6376799,3106,D011507,1
6381767,5972,D006973,1
6385329,5077,D016135,1
6392341,3630,D003924,1
6435583,462,D020152,1
6435583,462,D020246,1
6636041,462,D002543,1
6636041,462,D020767,1
6662192,5173,D012131,1
6682440,4922,D006948,1
6850280,551,D012791,1
6920297,551,D007010,1
6920297,551,D007177,1
7057320,551,D020790,1
7215189,5340,D020246,1
7318338,10162,D006973,1
7418494,3630,D007022,1
7477348,1392,D000544,1
7477983,2705,C535919,1
7479840,3815,D008415,1
7481564,720,D008180,1
7485259,1813,D000437,1
7492435,940,D015658,1
7493026,4607,D024741,1
7493036,5145,D012174,1
7495771,4049,D008180,1
7496169,6647,C531617,1
7500743,2153,D054556,1
7501156,6647,C531617,1
7503811,1649,D018208,1
7503811,2521,D018208,1
7504284,4359,D002607,1
7504405,2717,D000795,1
7505694,1080,D003550,1
7506095,4359,D015417,1
7508181,3858,D017488,1
7512862,3857,D053546,1
7512983,3848,D017488,1
7512983,3858,D017488,1
7513296,1080,D003550,1
7513946,5213,D006014,1
7516304,3857,D053546,1
7516306,6513,D003924,1
7517264,1080,D003550,1
7522211,1080,D003550,1
7524919,3849,D053560,1
7525450,1080,D003550,1
7527371,4359,D002607,1
7529132,2056,D000740,1
7529132,1440,D009503,1
7529962,1080,C535984,1
7529962,1080,D003550,1
7532185,959,D053307,1
7532199,3857,D053546,1
7534039,3852,D016110,1
7534716,1440,D009101,1
7536883,3643,D056731,1
7537110,3569,D005334,1
7537110,3569,D006261,1
7537149,367,D013734,1
7537150,1080,D003550,1
7539209,6519,D003555,1
7540432,3479,D058186,1
7540432,3484,D058186,1
7540862,3567,D001249,1
7541510,1080,D003550,1
7541731,5354,D020371,1
7543567,1080,D003550,1
7544319,1080,D003550,1
7549228,1906,D006976,1
7550231,4359,D002607,1
7550232,3425,D008059,1
7550313,249,D012640,1
7550321,1280,C537501,1
7550352,7436,D000544,1
7551830,3073,D013661,1
7551964,1813,D001714,1
7551967,7054,D012559,1
7553856,2492,D023961,1
7554475,3569,D007898,1
7555560,1636,D003924,1
7556981,1636,D003327,1
7557108,886,D009765,1
7557965,3561,D053632,1
7558930,3119,D003922,1
7560098,554,D018500,1
7560099,1080,D003550,1
7561171,3861,D016110,1
7562969,3897,C536029,1
7562969,3897,C536078,1
7573065,4128,D001714,1
7578376,3565,D009202,1
7579353,355,D015470,1
7581368,5506,D003924,1
7581380,1180,D009224,1
7581392,5456,C536424,1
7581399,367,D013734,1
7582491,3553,D006930,1
7582491,3569,D006930,1
7582491,3586,D006930,1
7582491,7124,D006930,1
7586191,2697,D012878,1
7586191,2706,D012878,1
7586191,2709,D012878,1
7589827,3630,D003922,1
7589880,6513,D003924,1
7593414,6514,D003924,1
7595196,7124,D007897,1
7596406,5663,D000544,1
7599635,100,C531816,1
7599640,3423,D016532,1
7602351,2056,D000740,1
7603523,5837,D006012,1
7607682,865,D007938,1
7608290,3291,C537422,1
7611293,875,D006712,1
7611299,2200,D008382,1
7614782,7124,D008180,1
7615356,5925,D001943,1
7617693,7200,D000647,1
7620154,7450,D056728,1
7627180,5860,D010661,1
7627183,695,C537409,1
7627691,338,D006949,1
7631396,2056,D000740,1
7633398,367,D013734,1
7633435,3074,D012497,1
7634533,3949,D009765,1
7641413,367,D013734,1
7643356,7276,D028227,1
7646764,7157,D002294,1
7647320,338,D003327,1
7655471,6647,C531617,1
7657032,3643,D003924,1
7663523,2645,D003922,1
7664239,7157,D001932,1
7668253,4942,D015799,1
7669672,2160,D005173,1
7670469,2584,D002386,1
7670469,2584,D005693,1
7670471,1311,C535819,1
7670472,1311,D010003,1
7670501,348,D000544,1
7673430,3667,D003924,1
7679801,959,D053307,1
7680525,1080,D003550,1
7683951,5354,D020371,1
7686755,3689,C535887,1
7687865,7490,D017624,1
7688477,3852,D016110,1
7688627,567,D016403,1
7688884,1440,D009503,1
7694683,3690,D054098,1
7695241,4129,D010300,1
7697839,1636,D009203,1
7698505,5126,D003924,1
7701349,5745,C537564,1
7703749,348,D000544,1
7704558,5925,D012175,1
7705829,345,D015228,1
7705931,5579,D015179,1
7705931,5581,D015179,1
7706484,720,D008180,1
7712118,1565,D012559,1
7712464,4297,D015470,1
7712832,3949,D003924,1
7713316,6514,D003924,1
7713506,6737,D008180,1
7717396,215,D000326,1
7717398,3073,D013661,1
7717400,2548,D006009,1
7719343,3973,D058490,1
7721401,5972,D006973,1
7726174,5077,D014849,1
7728156,3423,D016532,1
7732690,2056,D000740,1
7733919,4908,D012559,1
7738367,7124,D003874,1
7740448,2147,D006470,1
7740448,2147,D007020,1
7742527,1029,D054198,1
7748224,6890,D016918,1
7750092,3845,D008175,1
7753869,7454,D014923,1
7755355,348,D000544,1
7756609,1392,D013226,1
7757079,1371,D046349,1
7758520,2261,D000130,1
7759715,1636,D009203,1
7760324,1813,D001714,1
7762555,875,D006712,1
7768285,5173,D000647,1
7773287,4601,D011471,1
7773290,7051,D017490,1
7775709,5327,D009203,1
7783649,4049,D003924,1
7794729,7490,C537346,1
7795591,5925,D012175,1
7795652,672,D010051,1
7796157,1392,D019970,1
7800007,7253,D006980,1
7806237,1201,D009472,1
7807499,1636,D006973,1
7809124,695,C537409,1
7810582,1813,D005879,1
7811722,3030,C566945,1
7811989,7056,D011655,1
7816197,4129,D000544,1
7816197,4129,D058225,1
7816204,1392,D001008,1
7818559,4155,D008180,1
7819107,2811,D001606,1
7821275,1392,D012640,1
7824952,7051,D017490,1
7825605,5077,D014849,1
7829637,1493,D006111,1
7833919,1281,C536196,1
7833921,3795,C538068,1
7833953,5077,D014849,1
7833954,5053,D010661,1
7839143,4878,D006973,1
7842011,3736,C563278,1
7843712,3115,D008105,1
7844257,2353,D006470,1
7849006,695,C537409,1
7849717,875,D006712,1
7849721,695,C537409,1
7850980,183,D003324,1
7854063,2668,D013226,1
7854095,3458,D007897,1
7854095,3458,D007898,1
7860068,410,D007966,1
7860086,1814,D012559,1
7867888,3458,D003922,1
7870075,2200,D008382,1
7871386,3565,D001327,1
7874117,1280,C537207,1
7874170,2263,D003394,1
7875148,1437,D009503,1
7880306,4128,D001714,1
7880320,695,C537409,1
7881417,6261,D008305,1
7883122,3099,D003924,1
7883123,3099,D003924,1
7883965,3561,D053632,1
7887412,6647,D000690,1
7887413,3423,D016532,1
7887417,2592,D005693,1
7889473,4049,D013274,1
7889573,3757,D008133,1
7891547,5741,D006934,1
7892190,5054,D009203,1
7892276,2052,D006528,1
7892276,2944,D006528,1
7894485,7078,C564992,1
7898930,5157,D015179,1
7901717,3667,D003924,1
7902311,3383,D003110,1
7903914,7124,D008180,1
7907680,1813,D012559,1
7908263,1543,D008175,1
7909256,367,D013734,1
7910151,7157,D001943,1
7910885,2235,D046351,1
7912128,2109,D054069,1
7912131,1281,D004535,1
7912254,4023,D008072,1
7912889,4594,C565390,1
7913622,2645,D003924,1
7915755,1593,D019294,1
7920640,2068,C562591,1
7920640,2068,D054463,1
7920659,3897,C536029,1
7920659,3897,C536078,1
7923645,462,D054058,1
7926294,5506,D003924,1
7927338,3557,D018459,1
7929801,6890,D009103,1
7929801,6891,D009103,1
7929823,34,C536038,1
7932516,183,D006973,1
7935762,7124,D016779,1
7951242,1180,D009224,1
7958503,337,D003924,1
7959685,462,D020152,1
7960606,1437,D064420,1
7967349,1906,D006333,1
7967349,1906,D006530,1
7967349,1906,D051437,1
7970939,367,D013734,1
7977350,538,D007706,1
7977366,2200,D008382,1
7977386,3630,D003922,1
7979596,3123,D001172,1
7980516,6647,C531617,1
7980596,1813,D000437,1
7981186,462,D020152,1
7981678,875,D006712,1
7981679,4763,D009456,1
7982458,1908,D007022,1
7982948,1277,C536045,1
7983799,6514,D003924,1
7983806,2641,D003924,1
7984150,554,D018500,1
7988775,3630,D003922,1
7989040,7450,D056729,1
7989042,4295,D002925,1
7989470,3667,D003924,1
7994035,462,D020152,1
7995004,10,D003922,1
8001500,5243,D004827,1
8003924,3552,D000647,1
8005583,2184,D020176,1
8011991,7450,D056728,1
8019562,1281,D004535,1
8023968,7040,D009404,1
8035395,5443,D002805,1
8035395,5443,D007008,1
8035395,5443,D013585,1
8035395,5443,D015210,1
8036282,4922,D009127,1
8037208,593,D008375,1
8037748,3667,D003924,1
8039605,6517,D003924,1
8045958,551,D020790,1
8053961,3106,D013167,1
8062134,4049,D003922,1
8068076,5053,D010661,1
8069316,2717,D000795,1
8072545,2778,D011547,1
8077376,2645,D003924,1
8077693,3849,D053560,1
8077845,4023,D008072,1
8081398,5009,D020163,1
8082309,920,D003922,1
8083355,3667,D003924,1
8085468,4908,D012559,1
8088507,335,D050197,1
8088787,7450,D056729,1
8093442,4049,D003922,1
8093442,7124,D003922,1
8094629,3145,D012559,1
8095394,1813,D000437,1
8096116,7039,D002971,1
8096390,367,D013734,1
8098182,1281,D004535,1
8099056,5009,D020163,1
8099202,5979,D018813,1
8099307,3949,D003920,1
8101083,410,D007966,1
8103398,367,D013734,1
8104070,1437,D009101,1
8104271,3667,D003924,1
8109997,183,D006973,1
8112288,1180,D009224,1
8112732,7490,D030321,1
8112735,5009,D020163,1
8114938,5979,D006627,1
8116615,411,D009087,1
8123844,7450,D056728,1
8125475,411,D009087,1
8126121,367,D013734,1
8131300,1636,D009203,1
8137822,2690,D046150,1
8145827,4292,D003123,1
8146180,3988,D015223,1
8147947,4023,D015228,1
8157258,6890,D003922,1
8157258,6891,D003922,1
8157715,3119,D006111,1
8162013,268,C536665,1
8162056,695,C537409,1
8162071,5080,C537884,1
8162639,6891,D001172,1
8163053,2645,D003924,1
8168652,2645,C564219,1
8170965,1636,D003327,1
8176248,7389,D017119,1
8177269,1636,D017379,1
8179602,6647,C531617,1
8180387,7157,D054218,1
8188715,3643,D056731,1
8188982,4878,D006973,1
8195156,6523,C562602,1
8198141,34,C536038,1
8202713,7535,D016511,1
8208360,7432,D003072,1
8211998,10908,D009422,1
8213816,2720,D016537,1
8217129,5925,D012516,1
8218930,3552,D056486,1
8223589,1277,D010013,1
8224266,367,D013734,1
8227361,4158,C565974,1
8241462,3558,D000647,1
8241462,3558,D006948,1
8243816,3630,D003922,1
8244391,12,D029424,1
8250662,2056,D000740,1
8252039,3481,D001506,1
8252039,3481,D009396,1
8252616,4436,D003123,1
8257988,2158,D002836,1
8260696,2056,D000740,1
8260696,2056,D013921,1
8260696,2056,D015431,1
8261646,338,D003924,1
8261891,1813,D019970,1
8262523,3145,D017118,1
8270254,3145,D017118,1
8274732,462,D020152,1
8275568,338,D009765,1
8276207,7157,D015179,1
8279378,5443,D006332,1
8279378,5443,D006973,1
8280139,54657,C536213,1
8282825,5196,D013921,1
8282825,5196,D013927,1
8288243,4023,D008072,1
8289579,3458,D011507,1
8289579,3458,D051437,1
8297127,4830,D015179,1
8297739,1437,D000740,1
8297739,1437,D013921,1
8298653,7508,C567886,1
8299233,100,C531816,1
8299698,3561,D053632,1
8301111,3643,D006973,1
8301230,4023,D008072,1
8304337,2071,D014983,1
8308722,6329,D009222,1
8311559,6891,D008180,1
8317498,1280,D002386,1
8317498,1280,D012163,1
8318557,3931,D007863,1
8318997,2184,D020176,1
8319207,1543,D008175,1
8325443,2645,D003924,1
8325445,2645,D003924,1
8325895,1280,C535788,1
8326489,5860,D010661,1
8328452,3425,D008059,1
8333868,2147,D000544,1
8335847,3115,D001249,1
8338947,7450,D056728,1
8346255,5925,D012175,1
8347689,3949,D006938,1
8349034,2645,D003924,1
8350998,348,D000544,1
8358437,6010,C536122,1
8359581,2645,D003920,1
8364546,5053,D010661,1
8364574,5080,D015783,1
8364586,5009,D020163,1
8364915,6513,D006528,1
8364915,6514,D006528,1
8376405,7450,D056728,1
8384838,1636,D006973,1
8391952,7124,D001172,1
8394174,5158,D012174,1
8401502,554,D018500,1
8401535,2548,D006009,1
8405091,7200,D000647,1
8405091,7200,D007859,1
8406497,2200,D008382,1
8406498,1287,D009394,1
8406614,3117,D008180,1
8407215,6295,D014605,1
8411057,1281,D004535,1
8418619,2056,D000740,1
8432414,3643,D003924,1
8432868,3931,D007863,1
8435341,7450,D056728,1
8435383,3119,D012559,1
8440307,1906,D001919,1
8440307,1906,D006973,1
8444874,5213,D006014,1
8449073,5265,D001249,1
8449505,2157,D006467,1
8461023,5621,D007562,1
8483951,5313,C564858,1
8486146,7369,D007674,1
8486375,1280,D010009,1
8490648,5077,D014849,1
8490660,916,D007153,1
8495808,3630,D003922,1
8504296,2690,D046150,1
8504303,2517,D005645,1
8504984,2056,D000740,1
8505092,183,D006973,1
8508502,3265,D012878,1
8508514,3845,D008175,1
8510709,5376,D002607,1
8510758,1649,D018208,1
8510758,2521,D018208,1
8518804,183,D006973,1
8520508,3569,D009101,1
8521557,1636,D003924,1
8522333,1080,D003550,1
8528198,7454,D014923,1
8528199,7454,C564052,1
8528199,7454,D014923,1
8528202,875,D006712,1
8528214,2263,D003394,1
8528251,224,D016111,1
8530002,5009,D020163,1
8530010,348,D000544,1
8533800,5077,D014849,1
8541160,1636,D003324,1
8541342,411,D009087,1
8541549,7157,D018442,1
8541831,2639,C536833,1
8541842,1294,C535494,1
8544185,5009,D020163,1
8544190,4763,D009456,1
8546160,3560,D012559,1
